0.2000   0.8500   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   
0.2000   0.8500   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   
0.2000   0.8500   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   
0.2000   0.8500   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   
M MATRIX
0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   
0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   
0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   
0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   
0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   
0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   
0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   
0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   
0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   0.1000   
OPTIONS
1   1   0   0   0   0   1   1   1   0   
YEAR_RANGE
1987-1992
XPARM
80.00     1.00    
RPARM
100  6.0554540E-005  1.0000000E-018  1.0000000E-018  4.9303810E-032  
CHECKED RETRO
1   1   1   1   1   1   1   1   0   0   
