"","Fmsy","MSY","SPRmsy","SSBmsy","Rmsy","YPRmsy","Rel.SSBmsy","Rel.Rmsy","Conv.Code","Freport_5-5"
"1995",0.248039211254598,101367.361824434,0.419079794558874,286946.303287522,12241368.365291,0.0217772662977587,0.3045835259565,1.91137047201685,0,0.272955357667967
"1996",0.289946478978148,112602.278579465,0.412296660394354,311321.162442617,12503351.0978526,0.023446810146978,0.305286312366167,1.92779358368701,0,0.272955357667967
"1997",0.36830186987278,135216.042833537,0.394522531466339,386165.326224339,13246869.6521145,0.0261168699994795,0.305562716720077,1.98168544583267,0,0.272955357667967
"1998",0.254972833496535,103541.246197068,0.414581689234936,327252.18172169,12301097.2731697,0.0211679379992629,0.311209187939517,1.88777970765194,1,0.272955357667967
"1999",0.241374635275439,101875.630391411,0.417634588243262,290999.841906808,12301555.7478068,0.0217666848532026,0.304487892802894,1.91626509340016,0,0.272955357667967
"2000",0.339349765932191,137637.539740128,0.381930285615632,340398.220283804,14450617.422469,0.0277451944114151,0.285630751168194,2.17850288258175,0,0.272955357667967
"2001",0.372070251276054,141358.084924524,0.392047497050836,401352.783610339,13344504.6800325,0.0269677317433632,0.305985196698587,1.98695465302382,0,0.272955357667967
"2002",0.285826695370852,114010.50762693,0.409015756731057,311641.261952777,12697817.2450247,0.0237309322755487,0.302499762539427,1.95471745860053,0,0.272955357667967
"2003",0.340727204486166,129948.393376121,0.4003528331771,329335.017235991,13147793.8803876,0.0265057861733723,0.299198191123173,2.00418921141321,0,0.272955357667967
"2004",0.299465478413606,123165.789227732,0.396432960134079,338073.847845021,13360252.7764664,0.0248882027281925,0.297734215626968,2.02757584165819,0,0.272955357667967
"2005",0.289770991674387,118930.314252594,0.403648711146465,339432.127955166,12883262.2114258,0.023998244631624,0.304358988248506,1.96017712766877,0,0.272955357667967
"2006",0.279881660492487,121296.82176766,0.399084598528664,314638.291369674,13327104.6729821,0.0251577675070289,0.294608665481659,2.04051144718116,0,0.272955357667967
"2007",0.284884187913344,123187.124631076,0.380704371086639,373481.094208177,14307644.7424858,0.0240558857753565,0.291082431304691,2.13625116870917,0,0.272955357667967
"2008",0.354152705047098,137092.721456214,0.393655829972697,357224.165515394,13442169.0376948,0.0271759341345219,0.299318952237853,2.02608174971178,0,0.272955357667967
"2009",0.361082283383074,136347.246958002,0.394850623544131,346483.270824329,13419878.4074792,0.0273147216589235,0.298157596547757,2.03007478782791,0,0.272955357667967
"2010",0.320685295044971,111889.542213114,0.412598827609325,334408.368382284,12381491.6468943,0.0226974619126264,0.311123683889048,1.89393840591117,0,0.272955357667967
"2011",0.280072691391348,102334.759664328,0.420425588728463,311570.399832745,12050761.5512585,0.0213024719372774,0.312491212355781,1.86453263395216,0,0.272955357667967
"2012",0.314959310582282,99494.6682977612,0.41026590561735,292359.421877954,12736197.8678679,0.0212194584398831,0.298473233359579,1.97612425120592,0,0.272955357667967
"2013",0.317226129641939,100063.642490132,0.414333238242658,302101.817260181,12432386.0173613,0.0210734879848119,0.304663576189955,1.92524216034224,0,0.272955357667967
"2014",0.377773764333774,129135.27464602,0.396937625730378,348148.51118618,13269255.0164037,0.0258267547687231,0.300337758123188,2.00797895126521,0,0.272955357667967
