"Full.F","Exp.Spawn","SPR","Freport_1-6"
1.45,0.53445366296313,0.152147883338932,0.911263808155465
1.46,0.532320450570879,0.151373828047627,0.917548386142744
1.47,0.530206800862576,0.150608221858819,0.923832964130024
1.48,0.528112407164997,0.149850914565392,0.930117542117303
1.49,0.526036969630132,0.149101759612263,0.936402120104582
1.5,0.523980195041105,0.14836061398619,0.942686698091861
1.51,0.521941796624729,0.147627338109483,0.94897127607914
1.52,0.519921493870465,0.146901795737493,0.955255854066419
1.53,0.517919012355503,0.146183853859693,0.961540432053698
1.54,0.515934083575742,0.145473382604237,0.967825010040977
1.55,0.513966444782436,0.14477025514583,0.974109588028256
1.56,0.512015838824267,0.144074347616794,0.980394166015535
1.57,0.510082013994659,0.143385539021202,0.986678744002814
1.58,0.50816472388412,0.14270371115195,0.992963321990093
1.59,0.50626372723741,0.142028748510656,0.999247899977373
1.6,0.504378787815366,0.141360538230287,1.00553247796465
1.61,0.502509674261206,0.140698970000379,1.01181705595193
1.62,0.500656159971124,0.140043935994789,1.01810163393921
1.63,0.498818022969045,0.13939533080184,1.02438621192649
1.64,0.496995045785357,0.138753051356807,1.03067078991377
1.65,0.49518701533949,0.138116996876619,1.03695536790105
1.66,0.493393722826191,0.137487068796726,1.04323994588833
1.67,0.491614963605369,0.136863170710013,1.04952452387561
1.68,0.489850537095362,0.136245208307726,1.05580910186288
1.69,0.488100246669521,0.135633089322298,1.06209367985016
1.7,0.486363899555982,0.135026723472023,1.06837825783744
1.71,0.484641306740509,0.134426022407508,1.07466283582472
1.72,0.482932282872301,0.133830899659838,1.080947413812
1.73,0.481236646172662,0.133241270590378,1.08723199179928
1.74,0.479554218346421,0.132657052342176,1.09351656978656
1.75,0.477884824496023,0.132078163792889,1.09980114777384
1.76,0.476228293038173,0.131504525509184,1.10608572576112
1.77,0.474584455622971,0.130936059702565,1.1123703037484
1.78,0.472953147055428,0.130372690186563,1.11865488173567
1.79,0.471334205219301,0.12981434233526,1.12493945972295
1.8,0.469727471003143,0.129260943043076,1.13122403771023
1.81,0.468132788228526,0.128712420685794,1.13750861569751
1.82,0.466550003580322,0.128168705082771,1.14379319368479
1.83,0.464978966539017,0.127629727460292,1.15007777167207
1.84,0.463419529314944,0.127095420416031,1.15636234965935
1.85,0.461871546784411,0.126565717884581,1.16264692764663
1.86,0.460334876427636,0.126040555104011,1.16893150563391
1.87,0.458809378268432,0.125519868583422,1.17521608362119
1.88,0.457294914815596,0.125003596071461,1.18150066160847
1.89,0.455791351005937,0.124491676525766,1.18778523959574
1.9,0.454298554148882,0.123984050083303,1.19406981758302
1.91,0.452816393872632,0.123480658031578,1.2003543955703
1.92,0.451344742071788,0.12298144278068,1.20663897355758
1.93,0.449883472856426,0.122486347836134,1.21292355154486
1.94,0.448432462502555,0.121995317772539,1.21920812953214
1.95,0.446991589403931,0.12150829820796,1.22549270751942
1.96,0.445560734025161,0.121025235779057,1.2317772855067
1.97,0.444139778856086,0.120546078116913,1.23806186349398
1.98,0.442728608367374,0.120070773823555,1.24434644148126
1.99,0.441327108967306,0.11959927244913,1.25063101946854
2,0.439935168959701,0.119131524469727,1.25691559745581
