"stock","model","file","index","year","age","obs","prd","sdprd"
"GOM haddock","WHAM","tab2.csv",1,2014,8,4.70591287024208,4.32149125265687,0.477839666190794
"GOM haddock","WHAM","tab2.csv",1,2014,9,5.07579113911221,4.7960875178572,0.32183479169737
"GOM haddock","WHAM","tab2.csv",2,2014,1,10.1818789279911,8.83334513522078,0.539653516022699
"GOM haddock","WHAM","tab2.csv",2,2014,2,9.34400383480006,9.26004906432081,0.453607187137636
"GOM haddock","WHAM","tab2.csv",2,2014,3,8.60598973642975,7.58901554918553,0.448380096257205
"GOM haddock","WHAM","tab2.csv",2,2014,4,9.65231555017685,7.74117771485039,0.482921203858795
"GOM haddock","WHAM","tab2.csv",2,2014,5,6.73244722941316,5.51623078350827,0.491698298513995
"GOM haddock","WHAM","tab2.csv",2,2014,6,6.15017461068729,4.77901126860566,0.460153364136638
"GOM haddock","WHAM","tab2.csv",2,2014,7,5.5365450581455,3.37051766752909,0.538846839870814
"GOM haddock","WHAM","tab2.csv",2,2014,8,6.63633842135584,5.30665939323441,0.485867652479952
"GOM haddock","WHAM","tab2.csv",2,2014,9,6.8016148714701,5.60756500092123,0.331731813851441
"GOM haddock","WHAM","tab2.csv",1,2015,1,7.91073832388751,7.08107732460296,0.575463491660547
"GOM haddock","WHAM","tab2.csv",1,2015,2,11.0831030511631,8.52530239350113,0.532269369083498
"GOM haddock","WHAM","tab2.csv",1,2015,3,9.53143849022064,7.89764792511476,0.47949036829469
"GOM haddock","WHAM","tab2.csv",1,2015,4,8.32470093601585,6.39184174195255,0.487234435502652
"GOM haddock","WHAM","tab2.csv",1,2015,5,9.75748546851642,7.39079578095935,0.508951050213256
"GOM haddock","WHAM","tab2.csv",1,2015,6,7.64204524946671,4.35476467586438,0.507886658119312
"GOM haddock","WHAM","tab2.csv",1,2015,7,5.51544353726634,3.16038275376801,0.533262799589544
"GOM haddock","WHAM","tab2.csv",1,2015,8,NA,2.4524306940335,0.590327789758043
"GOM haddock","WHAM","tab2.csv",1,2015,9,7.84569114012067,4.63703983794258,0.385198641106063
"GOM haddock","WHAM","tab2.csv",2,2015,1,7.40117020880264,6.80934130121113,0.58101529844444
"GOM haddock","WHAM","tab2.csv",2,2015,2,11.1028828925707,10.2220229716032,0.554651314366254
"GOM haddock","WHAM","tab2.csv",2,2015,3,8.26088057502482,8.89861313436634,0.495668757211718
"GOM haddock","WHAM","tab2.csv",2,2015,4,6.87005371963886,6.59548584118184,0.532107335089797
"GOM haddock","WHAM","tab2.csv",2,2015,5,8.00433216060248,8.1241684775226,0.53850253002939
"GOM haddock","WHAM","tab2.csv",2,2015,6,4.01638301706669,5.54396166934808,0.502034296588697
"GOM haddock","WHAM","tab2.csv",2,2015,7,NA,3.93765762104463,0.560148942465316
"GOM haddock","WHAM","tab2.csv",2,2015,8,NA,3.44607183783661,0.59863362644182
"GOM haddock","WHAM","tab2.csv",2,2015,9,4.47049505014282,5.45699033940575,0.393577989532859
"GOM haddock","WHAM","tab2.csv",1,2016,1,7.98381645949996,7.41111083313597,0.675092725009579
"GOM haddock","WHAM","tab2.csv",1,2016,2,7.77313278730966,6.21114041435788,0.604399067453269
"GOM haddock","WHAM","tab2.csv",1,2016,3,10.8254039627622,9.32258812061608,0.577330805721069
"GOM haddock","WHAM","tab2.csv",1,2016,4,8.54671444980371,7.70365139750697,0.56245323564141
"GOM haddock","WHAM","tab2.csv",1,2016,5,7.53796418978733,6.22486958665299,0.58265504386056
"GOM haddock","WHAM","tab2.csv",1,2016,6,8.41221186973936,7.20227858503957,0.583427798448484
"GOM haddock","WHAM","tab2.csv",1,2016,7,4.89858721428714,3.93550642189938,0.594941576459668
"GOM haddock","WHAM","tab2.csv",1,2016,8,3.50855732956384,2.91632620122376,0.571257066484657
"GOM haddock","WHAM","tab2.csv",1,2016,9,5.27607322391819,4.02192680507674,0.440452022709321
"GOM haddock","WHAM","tab2.csv",2,2016,1,7.71797501896191,7.1393512884735,0.676720395307473
"GOM haddock","WHAM","tab2.csv",2,2016,2,8.11889325037983,7.90759599844065,0.630370075554441
"GOM haddock","WHAM","tab2.csv",2,2016,3,11.2414143334976,10.3221180633659,0.594226401799425
"GOM haddock","WHAM","tab2.csv",2,2016,4,8.87784334204711,7.90508484273989,0.604912758499139
"GOM haddock","WHAM","tab2.csv",2,2016,5,7.45720643713161,6.95593252316051,0.607106694759254
"GOM haddock","WHAM","tab2.csv",2,2016,6,8.28142148790091,8.38915756488463,0.583487077057812
"GOM haddock","WHAM","tab2.csv",2,2016,7,4.33729178489652,4.71046261748262,0.614747510609057
"GOM haddock","WHAM","tab2.csv",2,2016,8,3.49042942833677,3.9076486210527,0.582522083930572
"GOM haddock","WHAM","tab2.csv",2,2016,9,3.88568005509501,4.83955857841335,0.451652351818392
"Icelandic herring","ASAP","tab2.csv",1,2014,1,11.3765854691004,12.3793584345986,NA
"Icelandic herring","ASAP","tab2.csv",1,2014,2,12.4966212825462,12.9231364817763,NA
"Icelandic herring","ASAP","tab2.csv",1,2014,3,12.7382973948593,12.5644752764266,NA
"Icelandic herring","ASAP","tab2.csv",1,2014,4,12.2693883498261,12.5344299498723,NA
"Icelandic herring","ASAP","tab2.csv",1,2014,5,12.4934595361388,11.646632000229,NA
"Icelandic herring","ASAP","tab2.csv",1,2014,6,11.5866366248545,11.3101387323509,NA
"Icelandic herring","ASAP","tab2.csv",1,2014,7,11.9176639757734,11.1457303935323,NA
"Icelandic herring","ASAP","tab2.csv",1,2014,8,10.9790065205628,10.9442790580463,NA
"Icelandic herring","ASAP","tab2.csv",1,2015,1,11.83245088558,12.2236640174683,NA
"Icelandic herring","ASAP","tab2.csv",1,2015,2,12.3700166544348,12.2913634773067,NA
"Icelandic herring","ASAP","tab2.csv",1,2015,3,12.4903432109435,12.660376861779,NA
"Icelandic herring","ASAP","tab2.csv",1,2015,4,12.7112959818117,12.2217370761448,NA
"Icelandic herring","ASAP","tab2.csv",1,2015,5,12.2741040657239,12.1257990545342,NA
"Icelandic herring","ASAP","tab2.csv",1,2015,6,11.974437048614,11.1965512397223,NA
"Icelandic herring","ASAP","tab2.csv",1,2015,7,11.5184136705808,10.8381967499262,NA
"Icelandic herring","ASAP","tab2.csv",1,2015,8,11.738017631161,10.6633173023874,NA
"Icelandic herring","ASAP","tab2.csv",1,2016,1,12.3061322583851,12.1943704920056,NA
"Icelandic herring","ASAP","tab2.csv",1,2016,2,11.9462020751892,12.1527026437995,NA
"Icelandic herring","ASAP","tab2.csv",1,2016,3,13.0382096580143,12.0582916075258,NA
"Icelandic herring","ASAP","tab2.csv",1,2016,4,11.9975485238293,12.3615858322347,NA
"Icelandic herring","ASAP","tab2.csv",1,2016,5,13.096778112068,11.8687267989964,NA
"Icelandic herring","ASAP","tab2.csv",1,2016,6,11.6701986507093,11.7386583044462,NA
"Icelandic herring","ASAP","tab2.csv",1,2016,7,11.6155467946636,10.7914045901364,NA
"Icelandic herring","ASAP","tab2.csv",1,2016,8,11.5845344439626,10.4244238080704,NA
"Icelandic herring","SAM","tab2.csv",1,2014,3,11.4105493803534,11.9693726846322,0.545812610966157
"Icelandic herring","SAM","tab2.csv",1,2014,4,12.707102446506,13.090349116369,0.495398189364132
"Icelandic herring","SAM","tab2.csv",1,2014,5,12.4719652933103,12.4359855298794,0.481042958482609
"Icelandic herring","SAM","tab2.csv",1,2014,6,12.4648883134778,12.5643876144913,0.475259741233323
"Icelandic herring","SAM","tab2.csv",1,2014,7,12.1436917949464,11.6966329039204,0.472829858404612
"Icelandic herring","SAM","tab2.csv",1,2014,8,11.6258522838254,11.4799577126799,0.473233900250909
"Icelandic herring","SAM","tab2.csv",1,2014,9,11.4255030944434,11.3941405235799,0.471266431314121
"Icelandic herring","SAM","tab2.csv",1,2014,10,10.5415183505374,11.1775929228609,0.476511376585542
"Icelandic herring","SAM","tab2.csv",1,2015,3,12.0089683606365,12.0494194176132,0.608269677633134
"Icelandic herring","SAM","tab2.csv",1,2015,4,12.0697201344332,12.1324136176903,0.547055217081535
"Icelandic herring","SAM","tab2.csv",1,2015,5,12.6518796329217,12.6920257512798,0.517675358384079
"Icelandic herring","SAM","tab2.csv",1,2015,6,12.3275643511162,12.2091612732759,0.504406285257652
"Icelandic herring","SAM","tab2.csv",1,2015,7,12.2793556346218,12.2304801798617,0.498625965573912
"Icelandic herring","SAM","tab2.csv",1,2015,8,11.4483122743783,11.3969744477564,0.498011676554431
"Icelandic herring","SAM","tab2.csv",1,2015,9,11.0469616646162,11.1106033286865,0.494900398061977
"Icelandic herring","SAM","tab2.csv",1,2015,10,11.2297532079963,10.9829306359172,0.499061211846822
"Icelandic herring","SAM","tab2.csv",1,2016,3,11.8293188933037,12.3916889507591,0.705699515958378
"Icelandic herring","SAM","tab2.csv",1,2016,4,11.9312212402262,12.0487137655581,0.62457161403834
"Icelandic herring","SAM","tab2.csv",1,2016,5,12.4779606456832,11.8915625128021,0.584250248174084
"Icelandic herring","SAM","tab2.csv",1,2016,6,11.8262825940854,12.3814597800648,0.560001596911941
"Icelandic herring","SAM","tab2.csv",1,2016,7,12.3941360198282,11.8522658784711,0.545298561505596
"Icelandic herring","SAM","tab2.csv",1,2016,8,11.0222292124994,11.9743755862297,0.539336261868904
"Icelandic herring","SAM","tab2.csv",1,2016,9,10.9307649435996,11.0463843076945,0.532021842807624
"Icelandic herring","SAM","tab2.csv",1,2016,10,11.0477899671214,10.8513596470897,0.531027276423964
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2014,3,11.4105493803534,11.9693750531843,0.545812629191607
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2014,4,12.707102446506,13.0903478320836,0.495398055811945
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2014,5,12.4719652933103,12.4359880207769,0.481042772311472
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2014,6,12.4648883134778,12.5643796866487,0.475259549674761
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2014,7,12.1436917949464,11.6966346363891,0.472829651641734
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2014,8,11.6258522838254,11.4799555590913,0.473233691150772
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2014,9,11.4255030944434,11.3941458826129,0.471266220685933
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2014,10,10.5415183505374,11.1775975352941,0.476511151601641
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2015,3,12.0089683606365,12.0494216441761,0.608269970740457
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2015,4,12.0697201344332,12.1324118867386,0.54705527126238
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2015,5,12.6518796329217,12.6920290132205,0.517675241471574
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2015,6,12.3275643511162,12.2091537704476,0.504406097302842
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2015,7,12.2793556346218,12.2304823035265,0.498625740042905
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2015,8,11.4483122743783,11.3969731741103,0.498011432821371
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2015,9,11.0469616646162,11.1106097690648,0.494900152854193
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2015,10,11.2297532079963,10.9829364128539,0.499060960588896
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2016,3,11.8293188933037,12.3916910556352,0.705700191646407
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2016,4,11.9312212402262,12.0487124632053,0.62457191559425
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2016,5,12.4779606456832,11.891564811646,0.584250294806915
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2016,6,11.8262825940854,12.3814532523599,0.560001399061259
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2016,7,12.3941360198282,11.8522686110982,0.545298272622414
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2016,8,11.0222292124994,11.9743748903112,0.539335918817122
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2016,9,10.9307649435996,11.046391790445,0.532021496762806
"Icelandic herring","SAM_constantFSelectivity","tab2.csv",1,2016,10,11.0477899671214,10.8513662074055,0.531026944909782
"Icelandic herring","WHAM","tab2.csv",1,2014,1,11.4105493803534,12.0448698582102,0.299148633016738
"Icelandic herring","WHAM","tab2.csv",1,2014,2,12.707102446506,13.1675315310264,0.265813169783707
"Icelandic herring","WHAM","tab2.csv",1,2014,3,12.4719652933103,12.7818097849268,0.264528531421542
"Icelandic herring","WHAM","tab2.csv",1,2014,4,12.4648883134778,12.8593516381662,0.264105540634439
"Icelandic herring","WHAM","tab2.csv",1,2014,5,12.1436917949464,12.1944935332508,0.263444897738842
"Icelandic herring","WHAM","tab2.csv",1,2014,6,11.6258522838254,11.8441577697364,0.261459037405811
"Icelandic herring","WHAM","tab2.csv",1,2014,7,11.4255030944434,11.789576933535,0.258161748794061
"Icelandic herring","WHAM","tab2.csv",1,2014,8,10.5415183505374,11.0271895132595,0.2184519858695
"Icelandic herring","WHAM","tab2.csv",1,2014,9,NA,NA,NA
"Icelandic herring","WHAM","tab2.csv",1,2014,10,NA,NA,NA
"Icelandic herring","WHAM","tab2.csv",1,2014,11,NA,NA,NA
"Icelandic herring","WHAM","tab2.csv",1,2015,1,12.0089683606365,12.3783830994137,0.333420436397602
"Icelandic herring","WHAM","tab2.csv",1,2015,2,12.0697201344332,12.4690655997046,0.320119346760882
"Icelandic herring","WHAM","tab2.csv",1,2015,3,12.6518796329217,12.9448664876722,0.312350610227936
"Icelandic herring","WHAM","tab2.csv",1,2015,4,12.3275643511162,12.6715494334551,0.31406929176755
"Icelandic herring","WHAM","tab2.csv",1,2015,5,12.2793556346218,12.5479707506999,0.310088899468687
"Icelandic herring","WHAM","tab2.csv",1,2015,6,11.4483122743783,11.7497467851414,0.310744462150203
"Icelandic herring","WHAM","tab2.csv",1,2015,7,11.0469616646162,11.5010841561861,0.305573372245439
"Icelandic herring","WHAM","tab2.csv",1,2015,8,11.2297532079963,11.4910337049916,0.274802614644522
"Icelandic herring","WHAM","tab2.csv",1,2015,9,NA,NA,NA
"Icelandic herring","WHAM","tab2.csv",1,2015,10,NA,NA,NA
"Icelandic herring","WHAM","tab2.csv",1,2015,11,NA,NA,NA
"Icelandic herring","WHAM","tab2.csv",1,2016,1,11.8293188933037,12.5656296618887,0.383664738171002
"Icelandic herring","WHAM","tab2.csv",1,2016,2,11.9312212402262,12.4672440852446,0.376874257541112
"Icelandic herring","WHAM","tab2.csv",1,2016,3,12.4779606456832,12.5646539795611,0.378003556833284
"Icelandic herring","WHAM","tab2.csv",1,2016,4,11.8262825940854,12.6150641413275,0.376851697312801
"Icelandic herring","WHAM","tab2.csv",1,2016,5,12.3941360198282,12.5094940102254,0.378827004402747
"Icelandic herring","WHAM","tab2.csv",1,2016,6,11.0222292124994,12.0168121554294,0.376357869362291
"Icelandic herring","WHAM","tab2.csv",1,2016,7,10.9307649435996,11.3752698679144,0.37562698175827
"Icelandic herring","WHAM","tab2.csv",1,2016,8,11.0477899671214,11.4722504897039,0.332179794964608
"Icelandic herring","WHAM","tab2.csv",1,2016,9,NA,NA,NA
"Icelandic herring","WHAM","tab2.csv",1,2016,10,NA,NA,NA
"Icelandic herring","WHAM","tab2.csv",1,2016,11,NA,NA,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2014,1,8.11248438902719,8.06220497155795,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2014,2,8.68195229921917,7.67927275951804,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2014,3,6.6033772772675,6.85826664964734,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2014,4,6.52876358924997,6.07528799463623,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2014,5,5.81529459180547,6.26877563234142,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2014,1,8.64101200183298,8.56774666159586,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2014,2,9.01023752253247,7.52025127676095,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2014,3,6.03466546086352,6.66661152251675,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2014,4,4.72166900767459,5.83263176903359,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2015,1,7.21475684604029,7.22333819725156,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2015,2,9.29240322974599,8.07434492670213,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2015,3,6.78516026350702,7.09434840488923,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2015,4,6.69015279633588,6.51895461706171,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2015,5,4.86112250719741,5.63943407985614,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2015,1,8.70802301015192,7.73014088728947,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2015,2,8.53520815888442,7.92038394394504,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2015,3,6.86704116973581,6.90861927775865,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2015,4,6.19515790795854,6.28227394145907,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2016,1,7.09431569289722,6.90902383605749,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2016,2,7.72371363007331,7.23738993807725,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2016,3,7.5673237434873,7.49942419127046,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2016,4,7.26959619717552,6.76690742834857,NA
"NS Atlantic cod","ASAP","tab2.csv",1,2016,5,6.00867684907501,6.09507821426902,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2016,1,8.49302877122383,7.4170530260954,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2016,2,7.28558749202059,7.08835245532016,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2016,3,6.7945449780895,7.31946066413987,NA
"NS Atlantic cod","ASAP","tab2.csv",2,2016,4,6.6622882665082,6.53604060274592,NA
"NS Atlantic cod","SAM","tab2.csv",1,2014,1,7.88765910391736,7.90163157100983,0.530579510590236
"NS Atlantic cod","SAM","tab2.csv",1,2014,2,7.45091061973866,7.74835274394283,0.28374572319034
"NS Atlantic cod","SAM","tab2.csv",1,2014,3,6.60723109851706,6.96240141257605,0.27120326430019
"NS Atlantic cod","SAM","tab2.csv",1,2014,4,5.65059264614208,5.99431608493101,0.273979096345158
"NS Atlantic cod","SAM","tab2.csv",1,2014,5,5.84458735124722,6.16562205730368,0.283315171676211
"NS Atlantic cod","SAM","tab2.csv",2,2014,1,8.15960640330251,8.44154715161928,0.40059078018135
"NS Atlantic cod","SAM","tab2.csv",2,2014,2,7.29796460719885,7.48434126219965,0.288336271885501
"NS Atlantic cod","SAM","tab2.csv",2,2014,3,6.41475320123927,6.63231902038007,0.278653190295211
"NS Atlantic cod","SAM","tab2.csv",2,2014,4,5.68266097803409,5.64794604995987,0.281573933887667
"NS Atlantic cod","SAM","tab2.csv",1,2015,1,7.42197912225428,7.31557648037212,0.54169313552385
"NS Atlantic cod","SAM","tab2.csv",1,2015,2,8.18014719022361,8.05825576184936,0.290566525266069
"NS Atlantic cod","SAM","tab2.csv",1,2015,3,7.12641680099248,7.25087787606921,0.274370350552101
"NS Atlantic cod","SAM","tab2.csv",1,2015,4,6.09921969334805,6.27033082140583,0.278095476495014
"NS Atlantic cod","SAM","tab2.csv",1,2015,5,5.27796158629096,5.64896926020633,0.28753591802275
"NS Atlantic cod","SAM","tab2.csv",2,2015,1,7.54934597262768,7.85719898988703,0.415544953816668
"NS Atlantic cod","SAM","tab2.csv",2,2015,2,8.04354131540374,7.80168599244929,0.296239279875822
"NS Atlantic cod","SAM","tab2.csv",2,2015,3,6.98663115232304,6.9316269162352,0.28391472316151
"NS Atlantic cod","SAM","tab2.csv",2,2015,4,6.12922448681247,5.93185453762881,0.287786174310428
"NS Atlantic cod","SAM","tab2.csv",1,2016,1,6.85177734457268,6.91786448890479,0.557485396559272
"NS Atlantic cod","SAM","tab2.csv",1,2016,2,6.99324466499755,7.45723081102671,0.313612012641846
"NS Atlantic cod","SAM","tab2.csv",1,2016,3,7.55122890529851,7.54948732776969,0.282018045843639
"NS Atlantic cod","SAM","tab2.csv",1,2016,4,6.42797602362147,6.75090233387853,0.282996678760703
"NS Atlantic cod","SAM","tab2.csv",1,2016,5,5.84840216426614,6.01748719225675,0.293139538011763
"NS Atlantic cod","SAM","tab2.csv",2,2016,1,7.27891185605803,7.46207869672179,0.436899558207684
"NS Atlantic cod","SAM","tab2.csv",2,2016,2,7.04880335046032,7.21235235378127,0.32023308291174
"NS Atlantic cod","SAM","tab2.csv",2,2016,3,7.44016429647934,7.24856034446168,0.294261819464144
"NS Atlantic cod","SAM","tab2.csv",2,2016,4,6.72179912503503,6.42892477201206,0.29467238036659
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2015,1,7.42197912225428,7.07495384580463,0.552583338952675
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2015,2,8.18014719022361,7.93721555613166,0.293668151499015
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2015,3,7.12641680099248,7.11946886992309,0.27752967256303
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2015,4,6.09921969334805,6.13550909234749,0.280053253044894
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2015,5,5.27796158629096,5.5083946761384,0.287172427071385
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",2,2015,1,7.54934597262768,7.62300897487949,0.445069722326166
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",2,2015,2,8.04354131540374,7.65901667162196,0.299223578753062
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",2,2015,3,6.98663115232304,6.78169461488837,0.287373620894287
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",2,2015,4,6.12922448681247,5.78908675644481,0.288967000707781
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2016,1,6.85177734457268,6.9014047518064,0.734380612054928
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2016,2,6.99324466499755,7.20722371157708,0.370735213107634
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2016,3,7.55122890529851,7.38497599413206,0.299468529238595
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2016,4,6.42797602362147,6.59315757783301,0.299727025358484
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2016,5,5.84840216426614,5.84273513342414,0.30257714595495
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",2,2016,1,7.27891185605803,7.4515101730278,0.658979258608543
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",2,2016,2,7.04880335046032,6.93756737820705,0.383184421477067
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",2,2016,3,7.44016429647934,7.06060379065612,0.318631495827471
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",2,2016,4,6.72179912503503,6.25942351995077,0.315925890395489
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2017,1,9.03879731785791,6.9014047518064,1.0671914444763
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2017,2,6.80583328925675,7.05030899969205,0.63341736850133
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2017,3,7.12808688046854,6.62520355641835,0.418519022689692
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2017,4,6.98888355106351,6.76595022009105,0.362791898804526
"NS Atlantic cod","SAM_constantFSelectivity","tab2.csv",1,2017,5,6.36475075685191,6.29820561935884,0.357450657466189
"NS Atlantic cod","WHAM","tab2.csv",1,2014,1,7.88765910391736,8.19085969581214,0.220542254262061
"NS Atlantic cod","WHAM","tab2.csv",1,2014,2,7.45091061973866,7.92239466085066,0.190520973983229
"NS Atlantic cod","WHAM","tab2.csv",1,2014,3,6.60723109851706,7.12338018116972,0.194296649765505
"NS Atlantic cod","WHAM","tab2.csv",1,2014,4,5.65059264614208,6.32051462464821,0.188679700263212
"NS Atlantic cod","WHAM","tab2.csv",1,2014,5,5.84458735124722,6.37847061656103,0.190818910961824
"NS Atlantic cod","WHAM","tab2.csv",1,2014,6,NA,NA,NA
"NS Atlantic cod","WHAM","tab2.csv",2,2014,1,8.15960640330251,8.74468225164019,0.221929958131333
"NS Atlantic cod","WHAM","tab2.csv",2,2014,2,7.29796460719885,7.74856429169247,0.205128918489187
"NS Atlantic cod","WHAM","tab2.csv",2,2014,3,6.41475320123927,6.88590940889948,0.206878402635659
"NS Atlantic cod","WHAM","tab2.csv",2,2014,4,5.68266097803409,6.08006003882435,0.198957804133096
"NS Atlantic cod","WHAM","tab2.csv",2,2014,5,NA,NA,NA
"NS Atlantic cod","WHAM","tab2.csv",2,2014,6,NA,NA,NA
"NS Atlantic cod","WHAM","tab2.csv",1,2015,1,7.42197912225428,7.5678760526547,0.273309872159678
"NS Atlantic cod","WHAM","tab2.csv",1,2015,2,8.18014719022361,8.5591971228959,0.247649835625362
"NS Atlantic cod","WHAM","tab2.csv",1,2015,3,7.12641680099248,7.65840128456673,0.247128891049116
"NS Atlantic cod","WHAM","tab2.csv",1,2015,4,6.09921969334805,6.75622213488004,0.242245411536331
"NS Atlantic cod","WHAM","tab2.csv",1,2015,5,5.27796158629096,5.83893397872559,0.2468129710254
"NS Atlantic cod","WHAM","tab2.csv",1,2015,6,NA,NA,NA
"NS Atlantic cod","WHAM","tab2.csv",2,2015,1,7.54934597262768,8.12762873118827,0.274939536405276
"NS Atlantic cod","WHAM","tab2.csv",2,2015,2,8.04354131540374,8.40938020028408,0.264355902522502
"NS Atlantic cod","WHAM","tab2.csv",2,2015,3,6.98663115232304,7.44685131877447,0.262402145803724
"NS Atlantic cod","WHAM","tab2.csv",2,2015,4,6.12922448681247,6.54173813261591,0.255688286353641
"NS Atlantic cod","WHAM","tab2.csv",2,2015,5,NA,NA,NA
"NS Atlantic cod","WHAM","tab2.csv",2,2015,6,NA,NA,NA
"NS Atlantic cod","WHAM","tab2.csv",1,2016,1,6.85177734457268,7.36695896452715,0.328040514019017
"NS Atlantic cod","WHAM","tab2.csv",1,2016,2,6.99324466499755,7.75182643114376,0.306073904711391
"NS Atlantic cod","WHAM","tab2.csv",1,2016,3,7.55122890529851,8.22067566545285,0.307354283824527
"NS Atlantic cod","WHAM","tab2.csv",1,2016,4,6.42797602362147,7.45485685347168,0.29959413306367
"NS Atlantic cod","WHAM","tab2.csv",1,2016,5,5.84840216426614,6.63122362294015,0.303666366831298
"NS Atlantic cod","WHAM","tab2.csv",1,2016,6,NA,NA,NA
"NS Atlantic cod","WHAM","tab2.csv",2,2016,1,7.27891185605803,7.93110568317713,0.329616520637729
"NS Atlantic cod","WHAM","tab2.csv",2,2016,2,7.04880335046032,7.61980274025718,0.322016077273215
"NS Atlantic cod","WHAM","tab2.csv",2,2016,3,7.44016429647934,8.02833222694009,0.324167584848452
"NS Atlantic cod","WHAM","tab2.csv",2,2016,4,6.72179912503503,7.25961626178692,0.314077165054556
"NS Atlantic cod","WHAM","tab2.csv",2,2016,5,NA,NA,NA
"NS Atlantic cod","WHAM","tab2.csv",2,2016,6,NA,NA,NA
"American Plaice","ASAP","tab2.csv",1,2014,1,7.46463013690651,6.42772640113902,NA
"American Plaice","ASAP","tab2.csv",1,2014,2,8.44807434193725,7.48172754910416,NA
"American Plaice","ASAP","tab2.csv",1,2014,3,8.508598243965,7.75770456994996,NA
"American Plaice","ASAP","tab2.csv",1,2014,4,8.72162206051668,7.86110595142624,NA
"American Plaice","ASAP","tab2.csv",1,2014,5,8.1133964054255,7.30538149948599,NA
