"stock","model","file","metric","year","value","low","high"
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",1993,5962,4523,7859
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",1994,6309,4793,8304
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",1995,6693,5062,8851
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",1996,6385,4803,8486
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",1997,5855,4365,7854
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",1998,4252,3186,5674
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",1999,3879,2876,5232
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2000,4302,3193,5798
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2001,3938,2925,5303
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2002,3520,2607,4752
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2003,3289,2417,4476
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2004,2456,1799,3353
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2005,1896,1401,2566
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2006,1544,1144,2084
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2007,1688,1252,2274
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2008,1582,1169,2142
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2009,1674,1230,2278
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2010,1902,1392,2598
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2011,1804,1330,2446
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2012,1807,1323,2468
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2013,1201,897,1607
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2014,909,671,1233
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2015,883,655,1189
"Plaice","SAM_constantFSelectivity","tab1.csv","Catch",2016,949,679,1326
"Plaice","WHAM_m4","m4_tab1.csv","R",1980,185003.297711681,74213.9709202115,461182.978619944
"Plaice","WHAM_m4","m4_tab1.csv","R",1981,93031.9869629365,44409.710703755,194888.695763114
"Plaice","WHAM_m4","m4_tab1.csv","R",1982,78466.0279848701,40923.6149128105,150449.014849739
"Plaice","WHAM_m4","m4_tab1.csv","R",1983,64485.2581280832,34000.8936395789,122301.15360865
"Plaice","WHAM_m4","m4_tab1.csv","R",1984,42440.246110828,21507.5894935495,83745.9953607473
"Plaice","WHAM_m4","m4_tab1.csv","R",1985,157899.557518551,94669.5727329625,263360.967466087
"Plaice","WHAM_m4","m4_tab1.csv","R",1986,79923.0030029398,44495.6090055203,143557.680224479
"Plaice","WHAM_m4","m4_tab1.csv","R",1987,189934.287217571,115158.799938807,313263.367454474
"Plaice","WHAM_m4","m4_tab1.csv","R",1988,259024.759943915,158258.712538056,423950.284872114
"Plaice","WHAM_m4","m4_tab1.csv","R",1989,86729.8834518522,46228.7243125681,162714.260352775
"Plaice","WHAM_m4","m4_tab1.csv","R",1990,96577.0404788125,51922.2772512793,179636.280252257
"Plaice","WHAM_m4","m4_tab1.csv","R",1991,57432.1539307703,29018.1882513459,113668.443962028
"Plaice","WHAM_m4","m4_tab1.csv","R",1992,84322.3508185212,46052.5444632389,154394.484179641
"Plaice","WHAM_m4","m4_tab1.csv","R",1993,146008.172049574,85075.403923551,250582.252003351
"Plaice","WHAM_m4","m4_tab1.csv","R",1994,115460.905125758,63818.7893539824,208891.781674441
"Plaice","WHAM_m4","m4_tab1.csv","R",1995,53118.1001520949,25986.3871924886,108577.331002886
"Plaice","WHAM_m4","m4_tab1.csv","R",1996,60002.1393189025,30870.5726291192,116624.228714468
"Plaice","WHAM_m4","m4_tab1.csv","R",1997,39388.9595600183,19527.5464438053,79451.360655344
"Plaice","WHAM_m4","m4_tab1.csv","R",1998,67373.3767497201,37091.8248060082,122376.613132403
"Plaice","WHAM_m4","m4_tab1.csv","R",1999,64931.3275784347,35014.060901011,120410.977550344
"Plaice","WHAM_m4","m4_tab1.csv","R",2000,50112.8502903182,24806.6192098994,101234.98663686
"Plaice","WHAM_m4","m4_tab1.csv","R",2001,32772.408311682,15170.5404674053,70797.131378095
"Plaice","WHAM_m4","m4_tab1.csv","R",2002,80497.8160873868,43972.1863028689,147363.570922012
"Plaice","WHAM_m4","m4_tab1.csv","R",2003,51540.0605176122,26724.569557453,99398.3395110781
"Plaice","WHAM_m4","m4_tab1.csv","R",2004,102255.669685135,57051.1598006964,183277.99153047
"Plaice","WHAM_m4","m4_tab1.csv","R",2005,85207.3962314496,47193.672480642,153840.546643648
"Plaice","WHAM_m4","m4_tab1.csv","R",2006,103262.58496917,57287.1842147452,186135.199358787
"Plaice","WHAM_m4","m4_tab1.csv","R",2007,90723.5777038896,47590.4980373757,172949.809117979
"Plaice","WHAM_m4","m4_tab1.csv","R",2008,69217.0131921715,36092.3364709287,132742.720026016
"Plaice","WHAM_m4","m4_tab1.csv","R",2009,77434.888187321,41002.2606417764,146239.788117281
"Plaice","WHAM_m4","m4_tab1.csv","R",2010,43874.9714328667,21885.9114850325,87956.7259308053
"Plaice","WHAM_m4","m4_tab1.csv","R",2011,56452.5522755504,30074.334125513,105967.122833826
"Plaice","WHAM_m4","m4_tab1.csv","R",2012,43539.2575550513,22196.2968653214,85404.6492506055
"Plaice","WHAM_m4","m4_tab1.csv","R",2013,40740.3407300149,21195.1718364102,78309.1250973705
"Plaice","WHAM_m4","m4_tab1.csv","R",2014,63267.4375210529,34307.7297126331,116672.501620135
"Plaice","WHAM_m4","m4_tab1.csv","R",2015,51225.7303098187,25476.6680737845,102999.16135715
"Plaice","WHAM_m4","m4_tab1.csv","R",2016,53287.400192776,24139.0714405852,117632.818904993
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1980,48503.8827764147,33317.8164267146,70611.6695721336
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1981,51700.7094893875,37181.6951437156,71889.2280562905
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1982,40118.0566189948,29980.2709716294,53683.9199488197
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1983,36910.8006768066,27340.1076173627,49831.8157949654
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1984,30575.3892101537,22699.787424334,41183.3999974039
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1985,16605.2194193157,12433.0306559763,22177.4818701248
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1986,15477.4116544904,11302.9777319019,21193.5542300893
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1987,14741.8628207094,10808.298572226,20107.005554331
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1988,15542.2884761163,11371.310956031,21243.1734572081
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1989,15253.256102629,10976.5193283397,21196.3205067831
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1990,20805.7606426828,14892.2074195867,29067.5293275377
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1991,37356.0237781094,26425.8644231308,52807.0715177514
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1992,32801.0599140625,23747.3039357664,45306.5970939742
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1993,26723.0387039925,19464.3772781164,36688.6023308827
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1994,24959.5965348621,17642.0559414701,35312.2936039838
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1995,25810.8542217263,17763.5346017667,37503.8082560974
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1996,32853.279618493,22743.2636287988,47457.480127178
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1997,33015.626586193,23200.1812941761,46983.7534912956
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1998,23452.6970246778,16804.7634572067,32730.5409047844
"Plaice","WHAM_m4","m4_tab1.csv","SSB",1999,23947.265573329,16922.7071307615,33887.6944455958
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2000,34836.7752658496,24349.284132369,49841.3384280978
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2001,38976.7554619349,27119.8782188738,56017.4885034036
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2002,36417.109082816,25528.7729747585,51949.4546510717
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2003,25614.8676750522,17917.5901790955,36618.8443564207
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2004,21118.8576348189,14708.0233276233,30324.0032915978
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2005,19674.9430561271,13896.178010833,27856.8239382132
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2006,21222.523314294,14964.3575057227,30097.8839655168
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2007,32099.2980605645,22331.857688191,46138.7919611279
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2008,36273.8478952132,25405.3212602503,51791.985924767
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2009,30718.349477452,21381.8954065771,44131.5878071602
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2010,23844.5565700165,16826.6240194929,33789.4801335111
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2011,21233.611979714,15064.8562343609,29928.3491784466
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2012,18190.3548917613,12736.8032660763,25978.9685194814
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2013,17787.2511701142,12625.1926354174,25059.9189513491
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2014,22043.3717140736,15296.8569413913,31765.3645050448
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2015,28690.9239632023,19334.5638351731,42575.0032366782
"Plaice","WHAM_m4","m4_tab1.csv","SSB",2016,48580.55046795,32120.4132089182,73475.7012127652
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1980,0.625259537049928,0.414971402980023,0.942111880154574
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1981,0.653088489860826,0.453939432915058,0.939606794786887
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1982,0.92099370157126,0.661016235520696,1.28322021873754
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1983,1.04602485091927,0.768818118131185,1.42318184618275
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1984,0.977875026208268,0.713378234696243,1.34043838229658
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1985,1.03036300893884,0.728135687729037,1.45803584150731
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1986,0.901097891828551,0.627908243961364,1.29314659978858
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1987,0.973524877290321,0.685446500762016,1.38267638050455
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1988,0.915271843674535,0.648870309889343,1.29104774105976
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1989,1.02231421023997,0.730720538956319,1.43026819247659
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1990,0.96569663894909,0.695550555922223,1.34076522624741
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1991,0.800078426370076,0.576350543031106,1.11065304975043
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1992,0.769949340020625,0.554562945295652,1.06898953712486
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1993,0.742497920251546,0.530726631171429,1.03877048785177
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1994,0.768756028669664,0.533633689364647,1.10747474043401
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1995,0.850108941941829,0.579947111631213,1.24612261821042
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1996,0.674395743637294,0.462952378890758,0.982411236606735
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1997,0.59049659342802,0.40804105954619,0.854537107706499
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1998,0.53483397744268,0.366816847161486,0.779809830548017
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",1999,0.43934682986952,0.295857812580763,0.652427039977878
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2000,0.372935188448321,0.252461707870428,0.550898019173528
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2001,0.3875426114507,0.26381249719338,0.569303112202212
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2002,0.302941281265027,0.205858654106168,0.44580792725462
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2003,0.269028078124474,0.180320015688918,0.401375890207379
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2004,0.238115348693985,0.158926827574087,0.356761159516803
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2005,0.225896049750457,0.152424954459139,0.334781305816566
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2006,0.192660249434898,0.130619304577123,0.284169111391963
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2007,0.134496481145858,0.092148833148466,0.196305290284831
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2008,0.129387441292382,0.0893239961123844,0.18742007403169
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2009,0.161977036341328,0.110374986885603,0.237703858838166
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2010,0.197161509979215,0.134302342369868,0.289441422475188
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2011,0.152851819974379,0.104004889483278,0.224640197067238
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2012,0.196151012947093,0.131457551639696,0.292681701433365
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2013,0.186834631006083,0.126523385929308,0.275895077315451
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2014,0.16176985934831,0.108613500641192,0.240941386099169
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2015,0.150095161170979,0.0992183397831604,0.22706041500168
"Plaice","WHAM_m4","m4_tab1.csv","Fbar",2016,0.0951387065025524,0.0614143224296421,0.147382127114539
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1980,14474.8547231983,11915.5177642268,17583.9122901339
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1981,13347.2225652302,10992.0099745309,16207.0768329513
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1982,15585.8611794992,12882.8132389289,18856.0576173359
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1983,13180.7746307936,10917.2863883746,15913.5533948046
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1984,10443.1001510185,8649.64133322243,12608.4234666842
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1985,7317.55242038538,6054.69137564871,8843.81549825089
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1986,4892.42471935351,4034.3861438072,5932.95207284084
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1987,4358.79253219903,3598.37474234668,5279.9037618755
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1988,3779.00857034682,3122.55407124897,4573.46948968689
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1989,3516.09098192711,2907.47235825907,4252.11120514033
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1990,4003.02250624437,3309.14253806018,4842.39920196739
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1991,5932.80170956594,4902.36200379781,7179.83210904476
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1992,6929.29458596124,5731.6288761212,8377.22129202569
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1993,6130.47761471325,5069.74041341564,7413.15190123897
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1994,5701.70110093503,4700.82443991544,6915.67954939169
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1995,5920.74127899101,4872.73601210119,7194.14661612908
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1996,5069.08790891308,4169.50138602249,6162.76380538663
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1997,4862.21527551989,4002.58597674965,5906.4658505342
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1998,4281.2447627305,3528.31403955998,5194.84844968424
"Plaice","WHAM_m4","m4_tab1.csv","Catch",1999,4025.78582101473,3310.75933519085,4895.23696404499
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2000,4714.325998363,3878.8168445353,5729.80640995023
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2001,4953.73149652991,4078.20996808144,6017.21243677329
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2002,3814.0768949405,3136.60260940629,4637.878740805
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2003,2865.91857499622,2352.48345469401,3491.41213389604
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2004,2116.79845633604,1736.61451607746,2580.21320406076
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2005,1663.51073725856,1365.31132863937,2026.84026340887
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2006,1411.14334356674,1158.92330839397,1718.25479880311
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2007,1246.50927735995,1024.11182654707,1517.20284666882
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2008,1359.77238243241,1117.84055144658,1654.06500026607
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2009,1785.19440397777,1466.6234309208,2172.96341569605
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2010,1818.36000740276,1493.61501662971,2213.71175283348
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2011,1589.80763865118,1306.82100461783,1934.07384713163
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2012,1768.82001486335,1453.15646713155,2153.05393173325
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2013,1453.76554694163,1195.46784503989,1767.87211320098
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2014,1327.01724552688,1091.56168042829,1613.26180783004
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2015,1311.58801949489,1079.08653254152,1594.18460059071
"Plaice","WHAM_m4","m4_tab1.csv","Catch",2016,1103.25668757782,907.59631544004,1341.09768624946
"Plaice","WHAM_m5","m5_tab1.csv","R",1980,47863.4929083624,30020.5076097212,76311.632806869
"Plaice","WHAM_m5","m5_tab1.csv","R",1981,35062.6800630401,22917.3741026735,53644.5199914807
"Plaice","WHAM_m5","m5_tab1.csv","R",1982,24013.4118149136,16026.7168631724,35980.1668623533
"Plaice","WHAM_m5","m5_tab1.csv","R",1983,25856.2596438137,17534.4027680164,38127.6837091806
"Plaice","WHAM_m5","m5_tab1.csv","R",1984,11972.1022927063,7855.4774093988,18246.0245045746
"Plaice","WHAM_m5","m5_tab1.csv","R",1985,46768.6518589349,32108.9685388245,68121.3659684358
"Plaice","WHAM_m5","m5_tab1.csv","R",1986,26829.5353430358,18223.2686640217,39500.2663898799
"Plaice","WHAM_m5","m5_tab1.csv","R",1987,64786.6305297522,44790.4793658719,93709.81411279
"Plaice","WHAM_m5","m5_tab1.csv","R",1988,115145.908869569,80251.0052734579,165213.884663751
"Plaice","WHAM_m5","m5_tab1.csv","R",1989,35286.4765003805,23610.8104869364,52735.8188106599
"Plaice","WHAM_m5","m5_tab1.csv","R",1990,39873.2940587419,26877.3818580623,59153.0673445409
"Plaice","WHAM_m5","m5_tab1.csv","R",1991,19805.2632762206,13032.8478326078,30096.910397359
"Plaice","WHAM_m5","m5_tab1.csv","R",1992,31906.1090220341,21533.4791679993,47275.212007485
"Plaice","WHAM_m5","m5_tab1.csv","R",1993,65555.2084536697,45265.3330287059,94939.8815353629
"Plaice","WHAM_m5","m5_tab1.csv","R",1994,54600.4137147778,36954.2674841582,80672.8256514055
"Plaice","WHAM_m5","m5_tab1.csv","R",1995,21565.3532998473,13932.8774673814,33378.9243489729
"Plaice","WHAM_m5","m5_tab1.csv","R",1996,24404.6817393464,15933.5013562092,37379.6366212183
"Plaice","WHAM_m5","m5_tab1.csv","R",1997,15032.8253418063,9624.93851662899,23479.1980610389
"Plaice","WHAM_m5","m5_tab1.csv","R",1998,32181.9607667133,21481.3485745433,48212.9227220686
"Plaice","WHAM_m5","m5_tab1.csv","R",1999,34518.3823424989,23045.4838444334,51702.9161802886
"Plaice","WHAM_m5","m5_tab1.csv","R",2000,15348.2538062313,9782.43049230027,24080.8145875312
"Plaice","WHAM_m5","m5_tab1.csv","R",2001,10241.6206434465,6402.56942323701,16382.6093042563
"Plaice","WHAM_m5","m5_tab1.csv","R",2002,31250.0534973511,20784.8154140087,46984.5810095151
"Plaice","WHAM_m5","m5_tab1.csv","R",2003,18579.5048601424,12101.8080838085,28524.498030167
"Plaice","WHAM_m5","m5_tab1.csv","R",2004,36713.1742972933,24534.665759999,54936.8465080524
"Plaice","WHAM_m5","m5_tab1.csv","R",2005,38590.5702478294,25795.9496426387,57731.2381472119
"Plaice","WHAM_m5","m5_tab1.csv","R",2006,45346.1677801142,30229.5343661491,68022.0511317196
"Plaice","WHAM_m5","m5_tab1.csv","R",2007,21866.3189436853,14009.9526467943,34128.302657495
"Plaice","WHAM_m5","m5_tab1.csv","R",2008,29699.2921990324,19542.0134584875,45135.9814584723
"Plaice","WHAM_m5","m5_tab1.csv","R",2009,27343.9231122047,17934.3408529487,41690.4160178951
"Plaice","WHAM_m5","m5_tab1.csv","R",2010,15536.1390714808,9993.8644689655,24151.9802472744
"Plaice","WHAM_m5","m5_tab1.csv","R",2011,21580.5176154486,14167.3671967969,32872.6385136669
"Plaice","WHAM_m5","m5_tab1.csv","R",2012,13794.4999012987,8836.82900384172,21533.5418897666
"Plaice","WHAM_m5","m5_tab1.csv","R",2013,16174.7297823206,10393.9873094141,25170.5024975477
"Plaice","WHAM_m5","m5_tab1.csv","R",2014,34883.9986220455,22859.8099885535,53232.872909801
"Plaice","WHAM_m5","m5_tab1.csv","R",2015,14286.3086312717,8457.83129289999,24131.3177385414
"Plaice","WHAM_m5","m5_tab1.csv","R",2016,19121.3578497897,8907.44369018318,41047.2789654193
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1980,94234.8986802343,55621.9252264429,159653.160028562
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1981,74175.024921356,46981.1476611173,117109.40655963
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1982,66626.1436457479,41251.7547975325,107608.58632296
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1983,51602.8876172671,32641.1456610209,81579.7961901871
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1984,43761.8383105302,27157.7447890364,70517.5818976735
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1985,32512.8879303635,19306.4100666337,54753.2077648806
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1986,26467.9409985633,15633.8586021976,44809.9166385548
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1987,23335.2032325708,13929.3706645008,39092.341141666
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1988,21199.4485672664,12924.1990766689,34773.2665591224
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1989,16486.5035726684,10055.9902921438,27029.1430436201
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1990,16742.3327457164,10865.5373860542,25797.6845331237
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1991,23085.3391056453,16036.7645056771,33231.9453487002
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1992,24969.3828145714,17294.3278087558,36050.5528191135
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1993,24003.8945137266,15982.5050853522,36051.1039257658
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1994,21959.8825325645,14133.3075794897,34120.5650646034
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1995,20731.963682844,13487.2759508218,31868.1340630962
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1996,24878.8846716322,16313.0097996757,37942.6549793822
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1997,29036.4714805474,19188.9892275041,43937.5240688643
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1998,30812.6529505962,19302.8846275222,49185.3730763223
"Plaice","WHAM_m5","m5_tab1.csv","SSB",1999,28400.7977084203,18712.4711367587,43105.2267003966
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2000,33417.1091049182,22220.8790335549,50254.6807101429
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2001,32576.5376562607,21607.2726173859,49114.5191927586
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2002,33522.0070938243,21852.5558333792,51423.0448907925
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2003,30209.2390975597,19367.8689377711,47119.1812473382
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2004,27547.4071101816,17389.8768515813,43638.0110664833
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2005,28192.0785215073,17835.0582269896,44563.5377943469
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2006,28665.9548204734,18327.5813507483,44836.0833894687
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2007,33494.1606374755,21793.6528850999,51476.4001575898
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2008,31443.9140294356,21376.7959385378,46252.0076597675
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2009,31877.8788502578,21556.0292451256,47142.2240356027
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2010,31059.4837448561,21015.031611737,45904.8336600261
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2011,31059.345548507,21027.6638105428,45876.8484503681
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2012,29383.0890456521,19510.2661724818,44251.8781769598
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2013,31107.7648202125,20235.2625836839,47822.1139017944
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2014,31804.7466520397,20658.5348480579,48964.842717078
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2015,32138.0021318655,20739.0241713174,49802.3037388735
"Plaice","WHAM_m5","m5_tab1.csv","SSB",2016,35946.5993571612,23329.4010299839,55387.5345399363
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1980,0.28398422516889,0.196347311550616,0.410736666103955
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1981,0.298097165553326,0.209323699000874,0.42451915638351
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1982,0.442573882029787,0.312483135109562,0.626823079543924
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1983,0.457394419194027,0.323680832607995,0.646345515810052
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1984,0.438690349977507,0.308391020386494,0.624042888545194
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1985,0.452906055411217,0.309941489980316,0.66181489622824
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1986,0.358570825262045,0.240610208298612,0.534362351615342
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1987,0.364702350468517,0.243963267314794,0.545196028489145
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1988,0.342740301507093,0.229771502691443,0.511251016340886
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1989,0.427114893595425,0.285973766856191,0.637915618402751
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1990,0.402689159130383,0.271333715288253,0.597635125103656
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1991,0.377926274631762,0.25636884268371,0.5571202317797
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1992,0.381715354400186,0.257439428671448,0.565984055110748
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1993,0.359630259164137,0.238963344067126,0.541229132071961
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1994,0.369578431064361,0.240095748557624,0.568890609386252
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1995,0.378222325004406,0.240681014938727,0.594363984912383
"Plaice","WHAM_m5","m5_tab1.csv","Fbar",1996,0.270372869448645,0.170358968576369,0.429102671522244
