"Year","Frep","Low","High","SSB","Low","High","R","Low","High","PredCatch"
1974,0.49899,0.386577074818439,0.644091531338069,16490,13184.9610855601,20623.5041753594,11408,9264.17649800605,14047.9257954564,8199.734
1975,0.22073,0.170341634896729,0.286023630861227,25315,20976.1703293474,30551.2977315692,8257.6,6333.17842593101,10766.782991745,5922.243
1976,0.14602,0.112193775470471,0.190044771294927,31799,26611.0517429812,37998.3628894601,115460,104555.314398859,127501.999077203,4595.221
1977,0.40179,0.322056769491291,0.50126319143981,58694,52283.0862783955,65891.0152636407,14271,11186.3133300771,18206.3057765786,28834.62
1978,0.30056,0.24279357047043,0.372070452380461,90449,81050.8115542909,100936.948614266,7525.6,5527.61505354376,10245.7669015304,29688.77
1979,0.25279,0.201869511213263,0.316554905770246,86470,76338.2773090287,97946.419064865,75853,67614.0015824135,85095.9486843408,22643.28
1980,0.72156,0.602531145065881,0.864102773547203,78303,69761.7408392108,87890.0058290083,10562,8691.12686148232,12835.6018474886,53726.93
1981,0.50302,0.417255266246129,0.606413245964268,62905,56176.1018527889,70439.900500208,10972,9330.7762617004,12901.904474351,31157.14
1982,0.38079,0.310510125419425,0.466976797951881,49692,43923.2063490831,56218.4564663856,3267.8,2556.04828044176,4177.74457615271,19608
1983,0.34873,0.282173714906227,0.430984909208906,40674,35367.7385663271,46776.3657802848,4588.6,3750.90344373103,5613.3809563107,13197.23
1984,0.4384,0.352548908819159,0.545157154630669,30755,26097.4158400468,36243.8193420113,19660,17631.6185211532,21921.7310955478,11391.4
1985,0.34424,0.273667469119865,0.43301155954381,26351,22087.1363485313,31437.9913286573,2221.5,1719.60207979411,2869.88618354711,8776.113
1986,0.292,0.234496062469721,0.36360525248056,27441,23242.4063889502,32398.0429736395,18403,16552.6966313617,20460.1350790381,7307.305
1987,0.29314,0.235859483487866,0.364331585608771,27851,23497.2348070179,33011.4674075747,1988.3,1543.84481157525,2560.70873209481,7324.53
1988,0.29816,0.240421942410466,0.369764026979802,27133,23148.8785296188,31802.8231068749,21040,19027.9907440414,23264.7580059721,7215.49
1989,0.20434,0.164706011465863,0.253511303129662,27080,23270.6951554106,31512.8703763496,1460.5,1098.35474048329,1942.05038807538,5480.848
1990,0.22164,0.179573578113272,0.273560788375076,31017,26958.6536899272,35686.2883460483,3966,3300.3811539456,4765.8604465111,6793.689
1991,0.30545,0.247237150462655,0.377369268030344,28248,24304.7247144432,32831.0447197048,3628.2,2999.97265846235,4387.98507141967,7790.775
1992,0.36763,0.295735035455483,0.457003062528059,23854,20097.7788352453,28312.2488641444,11073,9701.95921521828,12637.7906029201,7443.884
1993,0.24163,0.191485150355326,0.304906447271023,21810,18283.5667537113,26016.5921894558,16650,14688.8198066293,18873.0274895798,4927.529
1994,0.1897,0.150862687762421,0.238535389589975,28289,24067.3725421387,33251.1378048784,12746,11070.9844071773,14674.4417682205,5089.696
1995,0.072032,0.0572681043326123,0.0906020739548952,33328,28808.144250685,38556.9988241638,10805,9231.24826700503,12647.0463823716,2424.843
1996,0.10651,0.0847303031546534,0.133888109420472,39427,34425.9225184434,45154.5874527312,11422,9653.04408419164,13515.1236088989,4179.149
1997,0.148,0.114166861986663,0.191859525775167,44189,38706.7851863761,50447.6853760331,21903,19011.1909257673,25234.6847114018,4215.004
1998,0.18233,0.141556605512596,0.234847598807685,50653,44422.6872356568,57757.1184604195,15415,12955.4284545142,18341.5180620447,6076.417
1999,0.18665,0.14545451756925,0.239512825604841,58465,51517.1782141964,66349.8340454149,50800,44651.3510591216,57795.3396434308,6404.054
2000,0.21667,0.168323026864006,0.278903545014843,74301,65943.8274647018,83717.291113487,16035,13039.023129599,19719.362596752,8760.484
2001,0.25765,0.20110891086374,0.330087424843038,91946,81545.3653022777,103673.174859931,89232,78739.0451528193,101123.271288678,11936.16
2002,0.23647,0.184059133227322,0.303804869226122,104350,92447.8742967239,117784.45510873,6577.2,4661.69856122493,9279.78488352385,13937.56
2003,0.19076,0.147855555926602,0.246114374072383,125420,111035.93527626,141667.43731084,4885.6,3238.51848988332,7370.37242015561,13019.37
2004,0.22861,0.177546956087787,0.29435893045758,115020,100999.866768446,130986.315361489,338070,302701.004395488,377571.673831234,17954.55
2005,0.27097,0.211753123689607,0.346746908006078,127390,112120.670358792,144738.807287442,8527.1,6214.1844312395,11700.8813006048,20618.06
2006,0.18473,0.141214995512238,0.241654030977487,203720,180626.843140102,229765.61887764,26345,21714.3645187943,31963.1285732205,16415.68
2007,0.14277,0.107324669245219,0.189921599976494,220700,195004.46344272,249781.410846053,8080.7,6020.56805719515,10845.7726695678,17220.06
2008,0.13303,0.10116795278539,0.174926747183875,205500,180215.657192237,234331.748184081,9783.3,7435.5831813907,12872.2867534512,21756.74
2009,0.14288,0.11182826559874,0.182553974978487,183260,158787.743051893,211503.904234123,5774.8,4070.76803676971,8192.143285684,22784.67
2010,0.21974,0.167442154032812,0.288372231466504,146030,124036.582508453,171923.157416457,9900.3,7156.54077414423,13695.9940819621,26598
2011,0.23891,0.176983290870459,0.322504954107661,106920,88090.9412084537,129773.688908014,348150,301796.945644469,401622.429415801,16967.94
2012,0.17557,0.126720522423079,0.243250456284309,111610,93001.1867346442,133942.291892923,77764,60735.9841948584,99566.0114208198,7103.943
2013,0.11614,0.0839935042393491,0.160589794677014,190550,164099.111939338,221264.466765806,39667,26879.4961550812,58537.960679094,6897.955
2014,0.17721,0.130071968826192,0.241430835432057,245430,212339.03569527,283677.867815342,1842300,1578592.85224831,2150059.96331859,18734.25
2015,0.12024,0.0908494082086005,0.159138709707427,304410,265134.649635408,349503.349439336,59084,34600.0346195019,100893.513384879,20656.29
2016,0.061629,0.0473047130056146,0.0802908082446077,635850,553137.7613439,730930.431358912,91207,52435.6925301229,158646.075747376,17218.55
